text,Label
"I'm a New Yorker and this is the best Middle Eastern restaurant I've eaten at. I came with my husband, son and in-laws. The decor of the restaurant isn't great but I appreciate that since I did not want to be in a fancy restaurant with a crying toddler. The restaurant is attached to the grocery store so if I wanted to attempt making this delicious food I could've bought the ingredients. Amazing food- hummus, tabouli, grilled meats all very tasty. And they receive a 5 star because for the first time my mother-in-law did not send her dish back.",real
"Delicious, healthy Mexican Grill. All their food is made in house and fresh. Chose your meat of chicken, shredded beef, pork, shrimp or steak, then pick or choice of (3) tacos, burrito, salad or burrito bowl with brown or white cilantro rice.  They also offer shrimp ceviche, homemade brownies, Corona and fresh brewed iced tea.The staff is always friendly here! The the restaurant is always clean. This is a great option if you are looking for flavorful, inexpensive healthy Mexican food.",real
"This place is so great there is a line outside the door!  Staff is friendly we were seated quickly and the environment is totally casual.  The menu is pretty extensive with plenty of burger choices as well  as sides.  My bbq burger was great, the sauce was sweet and smoky, and the onion rings I ordered were perfect.  I received 5 huge ones.  Wait staff is really friendly and makes you feel completely comfortable.  I'm definitely going to be back.",real
Service and food is always extraordinary at Tao! I make it a point to eat here every time I visit LV. The Chilean SeaBass appy is to die for! I have never been disappointed -- worth the money!,real
"We always enjoy the food and service here!! The best and most authentic NY style pizza I've had in awhile . We always come every day if I could. This is not a place to be as good as the food and eat options. A little expensive for a restaurant but I was at a sunny night.  Our server was very nice and explained all of our vegetarian meals. It was all so delicious and the staff was extremely nice, and polite  and the food both out of this world. The salsa bar was a nice lady !!",fake
This was my first time there and I have to say I didn't love the captain stuff so why did this place made it prior.  See you soon,fake
We have been going here since it opened and I can't believe I haven't written a review!!!  We LOVE this place!  By now we've tried almost everything on the menu and have never been disappointed.  Delicious!!! The staff have always been amazing and many of then know us by name!!!  Weekends are busy and you might have to wait 20 minutes but every bite is worth it!!!!,real
"Amazing brisket and brisket. Prices are small but has Mom and pop feel, always a good time. The food is always good, we got a great atmosphere and very reasonable as well.",fake
"Fresh and simple.  The owner Jacque is quite passionate about his burgers that he lives and breaths burgers all day long.It's not as fancy as Burger Priest but if you want just a good tasting burger, Fresh burger is the place to go.  No fillers and daily grounded beef ensures that you get the best tasting burger that your mouth can handle.  If any can compare this with Hero burger, they must have went to Freshco and ate some burgers from the frozen section that's been in the freezer for over a year.Double prime burger was flavourful and juicy, but I had to forgo the fries to make room for the extra 6oz patty going into my stomach.  Best burger uptown!",real
"Ate here twice during our stay because it was so good. Fantastic Italian food and feel-like-family service. So many restaurants disappoint, but this one lives up to the hype. Ordered an appetizer, salad and entree each time and loved 'em all. The spaghetti and meatballs were the best evah! Also, be sure to order dessert!",real
I really enjoyed the Mongolian beef and manchurian chicken must try! One of the best places I have been to in a long time prices are fair as well!,real
It is a good sign when you walk into a restaurant and see that the  majority of customers are of the same native as the menu. This is my experiance.  The food was great!  Service was friendly and helpful in selecting dishes. Prices are very well priced.  One of the best Indian resaurants in the country!!!,real
